IdPublisher,PublisherName
4743,Nagel & Kimche AG Verlag
4744,C. Hanser
4745,MacMillan Children's Books
4746,Young Picador
4747,BookSurge Publishing
4748,Kein & Aber
4749,Campbell
4750,Ediciones Urano
4751,Punto de Lectura
4752,Era
4753,SUNY Press
4754,Feltrinelli
4755,Atom
4756,Colonial Williamsburg Foundation
4757,Sourcebooks Landmark
4758,"Darton, Longman & Todd"
4759,Executive Excellence Publishing
4760,Mcclelland & Stewart Ltd
4761,Cy de Cosse
4762,Inspirational Press
4763,Peter E. Randall Publisher
4764,Converg Pub.
4765,HarperCollins (New Zealand)
4766,Stein and Day (NYC)
4767,"Izdavacki Studio ""Vrelo"""
4768,Broadway Play Publishing
4769,McPherson
4770,Black Widow Press
4771,Stonegarden.Net Publishing
4772,National Gallery London
4773,Broken Moon Press
4774,Ideals Publications
4775,Bright Hill Press
4776,Roberts Rinehart Publishers
4777,Catholic Authors Press
4778,Carlton Books Limited
4779,Templar Books
4780,Lagoon Books
4781,Backcountry Publishing
4782,Kestrel
4783,Rosenbach Museum & Library
4784,Marion Boyars Publishers Ltd
4785,Simply Read Books
4786,Mikaya Press
4787,University College Dublin Press
4788,University of Queensland Press
4789,Wakefield Connection
4790,Curbstone Books
4791,Hodder & Stoughton Religious
4792,Merril Press
4793,Modern Curriculum Press
4794,UCLA American Indian Studies Center
4795,Sally Swenson
4796,Liturgy Training Publications
4797,Random House Large Print Publishing
4798,Livre de Poche Jeunesse
4799,G.P.
4800,Boydell & Brewer
4801,Calder Publications
4802,Bella Rosa Books
4803,Bildungsverlag E1ns
4804,Down Home Press
4805,Cork University Press
4806,Veronica Lane Books
4807,Elora Media
4808,Ellipses
4809,Financial Times Prentice Hall (a Pearson Education Company)
4810,A & C Black
4811,Learning Matters
4812,Harlem Moon
4813,New Century Press
4814,"Regional Strategic Studies Programme, Institute of Southeast Asian Studies"
4815,International Ngo Training and Research Centre
4816,"Accelerated Learning Systems, Limited"
4817,Dna Press
4818,Grosvenor House Publishing Limited
4819,Yaoi Press
4820,Trentham Books
4821,Millstream Books
4822,Kyle Cathie
4823,Persephone Books
4824,HarperLuxe
4825,Pearson English Language Teaching
4826,American Geographical Society Collection of Golda Meir Libra
4827,Portfolio Hardcover
4828,Portfolio
4829,Bewrite Books
4830,Heinle
4831,Lyle Stuart
4832,"Titan,"
4833,Absolute Press
4834,Titan Publishing Company
4835,Church House Pub
4836,C.E. Merrill Pub. Co.
4837,Toll-Ed
4838,Accurate Writing & More
4839,Rainbow Horizons Publishing
4840,Acervo
4841,Lehigh University Press
4842,Legenda
4843,Waterford Press
4844,California Academy of Sciences
4845,ACP Publishing Pty Ltd
4846,Penguin Random House South Africa
4847,Claybar Publishing
4848,Arrow Publications
4849,O. Penzler Books
4850,Adonis & Abbey Publishers
4851,Africana Legacy Press
4852,Ayebia Clarke Publishing
4853,Mosby Canada
4854,Jl International Pub.
4855,B.K.H. Lee
4856,Feminist Press
4857,FaithWords
4858,Love Publishing Company
4859,Carleton University Art Gallery
4860,Nelson Thornes Ltd
4861,Puck Press
4862,Harlequin Fuego
4863,"Walther Konig, Cologne"
4864,Printer Latinoamericana Editorial
4865,Graffiti Publications (AU)
4866,New Society Publishers
4867,Lighthouse Trails Publishing
4868,Historic England Publishing
4869,Paraview Special Editions
4870,Saunders Canada
4871,Bristol House Limited
4872,TeakWood Press
4873,Kennel Club Books
4874,Writers & Readers Publishing
4875,Davis-Poynter
4876,RED FOX
4877,Flower Valley Press
4878,M L T Productions
4879,The Century Foundation
4880,Niagara
4881,ESRI Press
4882,Seguier
4883,Tia Chucha
4884,Fine Edge
4885,New Millennium Press
4886,Telvic Press
4887,Cortina
4888,IWA Publishing (Intl Water Assoc)
4889,American Bible Society
4890,Axiom
4891,Frederick Warne Publishers Ltd
4892,Hudson Institute
4893,McGraw-Hill Ryerson
4894,Scripture Union Publishing
4895,NETCOMICS
4896,T.M.C. Asser Press
4897,Cch Australia
4898,Rebus
4899,Editions Galaade
4900,Eta Hand2mind
4901,TusQuets
4902,Carcanet Press
4903,Waite Group Pr
4904,Kadokawa Shoten
4905,"Aviation Supplies and Academics, Inc."
4906,Australian Aviation
4907,Neuro-Semantic Publications
4908,"Aviation Supplies & Academics, Inc."
4909,"Contemporary Books, Inc."
4910,Hutchinson & Co. (Publishers) Ltd.
4911,Diane Pub Co
4912,"Lawbook Exchange, Ltd."
4913,Barbadoes Hall Press/Back Alley Books
4914,Bienes Laconica
4915,Breakwater Books
4916,Lutterworth Press
4917,"Citrus Suite Productions, Inc."
4918,Allen Lane/Penguin Books Ltd.
4919,Chikuma Shobō
4920,Fog City Press
4921,Paquet
4922,Le Jardin des livres
4923,Bayard Poche
4924,Frances Lincoln Children's Books
4925,Insel
4926,see notes for publisher info
4927,TV Books
4928,Peepal Tree Press
4929,Tranquility Ranch Publishers
4930,10 Finger Press
4931,Simon & Schuster (Trade Division)
4932,Tempus Publishing Ltd
4933,Little Black Dress
4934,"Pustet, Regensburg"
4935,Everyman
4936,New Falcon Publications
4937,Fq Classics
4938,Amber Lotus
4939,Penguin Books India
4940,Pearson School K12
4941,Women Unlimited
4942,International Thomson Business Press
4943,"Urania, Stuttgart"
4944,Aufbau-Verlag
4945,UNSW Press
4946,Institute for Economic Democracy
4947,Blue Kingfisher
4948,Paradigm Publications (MA)
4949,Eaton Publishing Company/Biotechniques Books
4950,Cambria Press
4951,Sinolingua
4952,Wiley-American Ceramic Society
4953,"Textile Institute,The"
4954,Ellis Horwood
4955,Cico
4956,New Leaf Publishing Group
4957,Catbird Press
4958,Element Books Limited
4959,Research Studies Press
4960,Asian Educational Services
4961,RBA
4962,Ediciones Martínez Roca S.A.
4963,gameXplore N.A. Inc.
4964,Pathfinder Press (NY)
4965,Stationery Office Books (TSO)
4966,Abecedary Press
4967,Fawcett Publications
4968,Pemberley Press
4969,Rapid Science Publishers
4970,Blue Works
4971,V. Klostermann
4972,Francke
4973,St Martins Press
4974,M. MacDonald
4975,Southside Publishers Ltd
4976,Hogarth Press
4977,Bayeux Arts
4978,The Hogarth Press Ltd
4979,St Andrew Press
4980,Colin Baxter Photography
4981,Epworth Press
4982,Sur-Mount Publishers Inc.
4983,Weird Grape Limited
4984,Otago University Press
4985,World Publications (FL) DBA National Art Service
4986,Kraus Press
4987,New Life Publications
4988,Oak Tree Publishing (IL)
4989,Elton-Wolf Publishing
4990,Lowther
4991,Vision Paperbacks / Satin Publications
4992,Destiny Image Europe
4993,Bloomsbury
4994,Powerband Press
4995,Blue Ocean Press
4996,White Ladder
4997,Le Jardin des Livres
4998,United Church Press
4999,Shūeisha
5000,Harvard Business School Press
5001,K. T. Maclay Communications
5002,Susan Scheewe Publications Inc
5003,Relco Enterprise
5004,Headline review
5005,A.P.H. Pub. Corp
5006,Kanishka Publishers Distributors
5007,Osborne Publishing
5008,Weber Systems
5009,Vintage Espanol
5010,Tarcherperigee
5011,Shambhala Publications
5012,XAMOnline.com
5013,Sterling/Chapelle
5014,Meredith Corporation
5015,Cowles Creative Publishing
5016,Methuen Publishing Company
5017,Africa Book Centre (Miscellaneous Titles)
5018,Canongate Us
5019,Pccs Books
5020,Cresset Editions
5021,CreateSpace
5022,Paper Tiger (NJ)
5023,A & W Pub
5024,Mira
5025,Hamlyn Publ Group Ltd
5026,Garlic Press
5027,Bloomsbury Arden Shakespeare
5028,Blumenfeld Press
5029,Brown Publishing Company
5030,Open City Books
5031,William Stout Publishers
5032,Dawn Publications (CA)
5033,Stillwater Publishing
5034,Birdsong Books
5035,Amherst Media
5036,Other India Press
5037,Creations by You
5038,Sky Oaks Productions
5039,Edic. Do Castro
5040,Editorial Cone Sul
5041,Editions 10/18
5042,Alpha Books
5043,Trailblazer Publications
5044,Marg Publications
5045,Lincoln County Historical Society
5046,Floricanto Press
5047,MX Publishing
5048,Distinctives
5049,Visual
5050,Éditions J'ai Lu - Robert Laffont
5051,Larousse Kingfisher Chambers
5052,"Editorial Planeta, S.A. (Barcelona)"
5053,Editions de l'Archipel
5054,Editions de La Martinière
5055,Olympic Marketing Corp
5056,de.MO
5057,Hanyu Press
5058,Philip Wilson Publishers
5059,New Amsterdam Books
5060,遠流
5061,Quality Chess
5062,C. H. Beck
5063,Harassowitz Verlag
5064,iUniverse Star
5065,Top Publications
5066,iUniverse.com
5067,Big Fish
5068,Stratigent Press
5069,EarBOOKS
5070,爾雅出版社有限公司
5071,Carson Street Publishing
5072,Workers Liberty
5073,Promedia
5074,Encore Performance Publishing
5075,Mango Jeunesse
5076,Deutscher Universitatsverlag
5077,Damiani Ltd
5078,Two-Can Publishers
5079,Book Tree
5080,Empire Publishing
5081,Sweet & Maxwell
5082,Collins Publishers
5083,究竟出版社股份有限公司
5084,Peter Smith Publisher
5085,"Peredur Publishing, Ltd."
5086,Darwin Pr
5087,"KC  Publishing, Inc."
5088,Policy Press
5089,Kier Editorial
5090,Seix Barral
5091,SUS HAUS Information Services
5092,Davis
5093,Kane Press
5094,Gulaab
5095,Chidvilas
5096,"Write Words, Inc., Cambridge Books"
5097,Egmont Books (UK)
5098,Dell Yearling
5099,"Teacher's Pet Publications, Inc."
5100,Infinity Studios
5101,Schocken Books Inc
5102,JAI Press(NY)
5103,Penguin Group
5104,Word
5105,Bantam USA
5106,Itchy Coo
5107,Wake Forest University Press
5108,Bantam/Doubleday/Delacorte Press
5109,Bantam Classics
5110,Warner
5111,Good News Publishers
5112,Cladach Publishing
5113,Bantam Skylark
5114,Thomas Bouregy & Company
5115,Avalon House Pub
5116,Thomas Bouregy & Co
5117,DAW Hardcover
5118,Sinauer Associates
5119,Iwanami Shoten
5120,National Galleries of Scotland
5121,LernerSports
5122,Through the Bible Publishers
5123,YMAA Publication Center
5124,Leon Amiel Publisher
5125,BookSurge Classics
5126,Bookking International
5127,Mercury Press (Canada)
5128,Gaia
5129,Wingedchariot Press
5130,brooks/cole
5131,Harvard Business Press
5132,天下遠見
5133,"Trellis Publishing, Inc."
5134,Redfeather Book from Henry Holt
5135,BearManor Media
5136,Robson Books Ltd
5137,Grafton Books
5138,Wakeman Trust
5139,Basic Health Publications
5140,Cyberink
5141,Afterwords
5142,Impressions
5143,Hamsa
5144,Morning Star Editions
5145,McDougal Littel
5146,Summa Publications
5147,Cole Group
5148,Richard Dennis
5149,Amsco School Publications
5150,Bluewater Publishing
5151,Hahnsche Buchhandlung
5152,Catholic University of America Press
5153,McGraw-Hill/Appleton & Lange
5154,Multisim Editions
5155,Presses universitaires de France
5156,"London, United Kingdom: The Harvill Press, 1997"
5157,Maisonneuve et Larose
5158,Contemporary Arts Museum Houston
5159,Bruno Gmuender GMBH
5160,Forest of Peace Publishing
5161,Mille et une nuits
5162,Alfaguara Infantil
5163,Brimax Books
5164,Studio 9 Books & Music
5165,ohio state university
5166,North Carolina Division of Archives & History
5167,Naval & Military Press
5168,Olma-Press
5169,Astragal Press
5170,Jove Books
5171,Imprint Academic
5172,Ridgeview Publishing Company
5173,Martin Management Books
5174,Bookworld Services
5175,National Storytelling Network
5176,Addison Wesley Longman Publishing Co
5177,Buccaneer Books
5178,RiverOak Publishing
5179,Ecole des Loisirs
5180,L'école des loisirs
5181,Gynergy Books
5182,Federal Aviation Administration
5183,Discovery Books
5184,Mw Company
5185,Compute! Publications
5186,Dark Moon Publishing Inc.
5187,Blue Wind Press
5188,講談社インターナショナル
5189,Shearsman Books
5190,Etruscan Books
5191,Columbus Books
5192,Simon & Schuster Childrens Books
5193,Zone Books
5194,Whitaker House
5195,Resource Publications (CA)
5196,L.S. Publishing
5197,Fischer Taschenbuch Vlg.
5198,Oesch Verlag
5199,Phillimore
5200,CyberAge Books
5201,World Publications (MA)
5202,Orion (an Imprint of the Orion Publishing Group LT
5203,Wadem Pub.
5204,South Asia Books
5205,Phébus
5206,Dpi
5207,Discipleship Publications International
5208,Csa Press Latinoamérica
5209,First Avenue Editions (Tm)
5210,CARTWHEEL BOOKS
5211,Publications de la Sorbonne
5212,Harmony Books
5213,Elizabeth Sharland Jones
5214,Merseyside Port Folios
5215,"Holt, Rinehart and Winston"
5216,Tharpa Publications
5217,Pavilion Press
5218,Publishamerica
5219,Kensington West Productions
5220,Penguin Books Australia
5221,Kress Christian Publications
5222,Nonpareil Books
5223,Thomas Jefferson University Press
5224,Tehabi Sports
5225,Burford Books
5226,MM
5227,Gramercy Books
5228,JMC Publishing Services
5229,CMJ Marian Publishers
5230,Silver Lake Publishing
5231,"Brigham Young University, Creative Works"
5232,the International Socialist Organization
5233,Microsoft
5234,Accent Press (UK)
5235,Atria Books/Beyond Words
5236,Peninsula Ediciones
5237,Microsoft Pr
5238,29th Street Pr
5239,Belfond
5240,Audioworks
5241,Mnémos
5242,BODLEY HEAD CHILDREN'S BOOKS
5243,Mithec
5244,Bréal
5245,Ediciones Glénat España
5246,Ooligan Press
5247,McClanahan Publishing House
5248,Eclipse Press
5249,Hatherleigh
5250,Gourcuff Gradenigo
5251,Routledge/Curzon
5252,Information Today
5253,Kiwe Publishing
5254,Minuit
5255,"Burnham, Inc."
5256,Word Dancer Press
5257,Sporting News Publishing Co.
5258,Sporting News
5259,W C B/McGraw-Hill
5260,Coachwhip Publications
5261,Brecourt Academic
5262,Writers' Collective
5263,Wilderness Adventures Press
5264,Queriniana
5265,Ergon
5266,Piper Taschenbuch
5267,S. Fischer
5268,Meredith Publishing Group
5269,NWB Verlag
5270,Residenz/Niederösterreichisches Pressehaus
5271,Miramax
5272,Ernst & Sohn
5273,Wallstein
5274,Deutscher Kunstverlag
5275,Bohlau Verlag
5276,Black Lace
5277,Ullstein Taschenbuch Verlag
5278,Ullstein
5279,Fep International
5280,Northcote House Publishers
5281,Bold Strokes Books
5282,Librarie Droz
5283,Pippin Publishing
5284,Passbooks
5285,Wisdom Publications
5286,Bell Publishing Company
5287,Star Bright Books
5288,Future Horizons
5289,Pondviewpress
5290,Pam Richardson
5291,Greenhouse Publishing Company
5292,Philokalia Books
5293,ATF Press
5294,Yva Peyret
5295,Elsevier Science Ltd
5296,Baylor University Press
5297,AAA
5298,Lincoln Children's Books
5299,Teaching Strategies
5300,"Novel Units, Inc"
5301,Metropolitan Museum of Art New York
5302,Pfeiffer
5303,White Star
5304,Penguin Group (USA) Incorporated/Putnam
5305,LexisNexis
5306,Hachette Jeunesse
5307,Hachette Jeunesse Roman
5308,Hachette-Jeunesse
5309,"""Math Solutions"""
5310,New Holland Publishers Australia
5311,G. Allen
5312,"New Holland Publishers Pty, Limited"
5313,Taplinger Publishing Company
5314,Crabtree
5315,Scholarly Resources
5316,Simon & Schuster Australia
5317,Everyman Chess
5318,Stanford Law and Politics
5319,J. Libbey
5320,McClelland and Stewart; New Canadian Library No. 31
5321,Colorado Historical Society
5322,Dissertations-G
5323,Silhouette Athena Force
5324,Sutton
5325,Phoenix Publishing
5326,Astm International
5327,William Heinemann
5328,ASTM
5329,Galahad Books
5330,Schocken Books
5331,Inspired Living
5332,Elsevier Science Publishing Company
5333,Burt Franklin
5334,Calvary Chapel
5335,Clarkson Potter Publishers
5336,Diane Publ. Co.
5337,Broken Jaw Press
5338,Museum Tusculanum Press
5339,Belles lettres
5340,University of Ottawa Press
5341,Runestone Press
5342,RW Publishing
5343,"Jan Thorbecke Verlag, Stuttgart"
5344,Philipp Von Zabern
5345,The University of North Carolina Press
5346,Scholastic Teaching Resources (Teaching Strategies)
5347,Franklin Covey
5348,Hanley & Belfus
5349,Aspatore Books
5350,Luna Plena Publishing
5351,William Andrew
5352,Hanser Gardner Publications
5353,Hanser Publications
5354,Prufrock Press
5355,Purple Moon Press
5356,Red Crane Books
5357,St. David's Press
5358,Museum of NM Press/Red Crane Books
5359,Seven Seas
5360,Editorial Gustavo Gili
5361,Lewis Masonic
5362,Northstone Publishing
5363,Silman-James Press
5364,HippolScholastic
5365,MotiVision Media
5366,Comisión Económica para América Latina y el Caribe
5367,Edward B. Marks Music Company
5368,Hilton Publishing
5369,Ffotogallery
5370,Dis Voir
5371,Distributed Art Pub Inc (Dap)
5372,Saint Mary's Press
5373,Probus Publishing Co.
5374,University of California at Berkeley
5375,School for Advanced Research Press
5376,Nova Revija
5377,Alta English Publishers
5378,University Extension University of California
5379,Vikas Publishing House Private
5380,Berklee Press Publications
5381,Greenwich Medical Media
5382,"Minerals, Metals, & Materials Society"
5383,Global Distributing Services
5384,Ferguson Publishing Company
5385,Transaction Large Print
5386,P. Kirchheim
5387,Prószyński i S-ka
5388,"WVT, Wiss. Verl. Trier"
5389,International Metallographic Society International Metallogr
5390,Nexus Special Interests
5391,Prospect Books (UK)
5392,Zero to Ten
5393,Hamilton Books
5394,Rowohlt Berlin
5395,Ansata
5396,World Dharma Voice
5397,Deutscher Kunstverlag (Dkv)
5398,"Business Publications, Incorporated"
5399,Iazyki Russkoi Kul'tury
5400,Flame Tree Publishing
5401,Book on Demand Ltd.
5402,Left Bank Books
5403,Freedom Press (CA)
5404,New Holland Publishers (Nz) Ltd
5405,Intl Specialized Book Service Inc
5406,East-West Center
5407,Hillwood Museum & Gardens
5408,Washington Post Company
5409,Kepustakaan Populer Gramedia
5410,The Chartered Institute of Building Service Engineers
5411,University of the Philippines Press
5412,Kingsway
5413,Austin & Winfield Publishers
5414,Econ
5415,rororo
5416,Aisthesis
5417,"Water Resources Publications, LLC"
5418,Mercier Press
5419,Learning Links
5420,"Johnson Publishing Company, Inc."
5421,Fairview Press
5422,Ocean Sur
5423,Legion for the Survival of Freedom
5424,Fitzwarren Publishing
5425,Neil Wilson Publishing
5426,Wallflower Press
5427,Word Works
5428,Gobo
5429,Grupo Planeta
5430,Tom Stacey Ltd.
5431,Narr
5432,Patmos
5433,IUDICIUM Verlag GmbH
5434,Stauffenburg
5435,Bookcassette/Brilliance
5436,Merion Books
5437,Gerhard Steidl Gmbh
5438,Healthy Living Books
5439,Palace Editions
5440,GuidepostsBooks
5441,Palisades
5442,Practicality Press
5443,Teaching Resource Center
5444,Alliance Publishing Company
5445,C&T Publishing
5446,Flower Press Ltd
5447,Trafalgar Square Books
5448,Search Press
5449,Theosophical University PR
5450,Stemmer House Publishers
5451,Paned Expressions Studios
5452,Hamlyn young books
5453,Panjandrum Books
5454,Resource Publications (OR)
5455,Umbrage Editions
5456,David J. Gingery Publishing
5457,John Bradshaw Media Group
5458,Department of the Army
5459,Garrison-Savanna Publishing
5460,Presidio Press
